992,횡성한우축제,횡성읍 문화체육공원 일원,2022-09-30,2022-10-04,"횡성한우축제 문화포럼,  횡성스토리파노라마, 라이브커머스 등",횡성문화재단,강원도 횡성군청,033-340-5712,http://www.hscf.or.kr,강원도 횡성군 횡성읍 문예로 75,37.48863768,127.9751991,Y
947,(코로나로 일정 미정)서산어리굴젓축제,부석면 간월도리,2021-09-28,2021-09-29,어리굴젓 캐기 체험 및 판매,서산어리굴젓축제추진위원회,서산어리굴젓축제추진위원회,041-660-2069,https://www.seosan.go.kr/tour/index.do,,,,Y
948,(코로나로 일정 미정)서산뻘낙지먹물축제,지곡면 중리포구,2021-09-01,2021-09-01,낙지 잡기 체험 및 공연,서산뻘낙지먹물축제추진위원회,서산뻘낙지먹물축제추진위원회,041-660-2069,https://www.seosan.go.kr/tour/index.do,충청남도 서산시 지곡면 어름들2길 66,,,Y
949,온라인 마포나루 새우젓 판매장터 운영,서울월드컵공원 평화의 광장 일원,2020-10-19,2020-11-13,유명산지 새우젓 판매,마포문화원,서울특별시 마포구,02-3153-8353,http://www.mapo.go.kr/site/maponarusf/home,서울특별시 마포구 월드컵로 243-60(성산동),,,Y
950,예산장터삼국축제,예산전통시장내 백종원거리 일원,2022-10-14,2022-10-20,"예산의 국화, 국밥, 국수의 맛과 멋을 찾아 예산장터로 떠나는 가을여행축제",예산문화원,충청남도 예산군청,041-339-7317,https://yesansamguk.kr/,충청남도 예산군 예산읍 천변로 160,36.67611933,126.8479256,Y
951,의좋은형제축제,의좋은 형제공원 일원,2022-11-05,2022-11-06,예산의 실존인물인 이성만·이순형제와 함께 떠나는 가족여행,의좋은형제축제 추진위원회,대흥현보존회,041-339-7317,https://gbfesta.kr/,충청남도 예산군 대흥면 의좋은형제길 3,36.60652823,126.7921951,Y
952,윤봉길평화축제,예산군 덕산면 충의사,2022-04-29,2022-05-01,"윤봉길의사의 상해의거 90주년 기념행사, 전시·체험행사, 온라인이벤트",(사)매헌윤봉길월진회,(사)매헌윤봉길월진회,041-339-7317,http://www.ybgfestival.net/,,,,Y
953,예산황토사과축제,예산역전시장,2022-10-28,2022-10-30,예산황토사과의 우수성 홍보,예산능금농업협동조합,예산능금농업협동조합,041-339-7317,http://yesan-apple.co.kr/,충청남도예산군예산읍역전로61-4,,,Y
954,필봉마을굿축제,필봉문화촌,2022-08-12,2022-08-15,"국가무형문화재 초청공연, 전국농악경연대회, 국제교류 문화공연 등",임실필봉농악보존회,임실필봉농악보존회,063-640-2901,www.pilbong.co.kr,전라북도 임실군 강진면 강운로 272,35.53639442,127.1544452,Y
955,임실N치즈축제,"임실치즈테마파크, 임실치즈마을",2022-10-07,2022-10-10,"국가대표 왕치즈피자 만들기, 우유드림 행복드림 퍼레이드, 임실N치즈페어, 치즈경매 등",임실N치즈축제 제전위원회,임실군,063-643-3900,www.imsilfestival.com,전라북도 임실군 성수면 도인2길 50,35.63310329,127.3012599,Y
956,산타축제,임실치즈테마파크,2022-12-23,2022-12-25,"산타플래시몹 퍼레이드, 산타를 찾아라, 산타경연대회 등",(재)임실치즈테마파크,(재)임실치즈테마파크,063-643-2300,www.cheesepark.kr,전라북도 임실군 성수면 도인2길 50,35.63310329,127.3012599,Y
957,의견문화제,오수의견공원,2022-05-05,2022-05-07,"반려동물과 함께하는 열린음악회, 개판콘서트, 반려견 콘테스트, 키즈 페스티벌 등",의견문화제전위원회,의견문화제전위원회,063-642-5292,,전라북도 임실군 오수면 충효로 2096-16,35.54520247,127.3326779,Y
958,정서진 해넘이 축제,인천 서구 정서진,2022-12-31,2022-12-31,"일몰이벤트, 축하공연",인천광역시 서구문화원,인천광역시 서구,032-560-5933,http://www.seo.incheon.kr/,인천광역시 서구 정서진1로 41,37.55843603,126.6074644,Y
959,2021 금정문화축제,장전역 부근 온천천 일원,2021-11-12,2021-11-25,"유등주제전시, 온라인참여프로그램, 비대면 문화예술영상 송출 등",부산광역시 금정구,(재)금정문화재단,051-519-4062,,,35.2367703,129.0884824,Y
960,안산국제거리극축제,안산시 문화광장,2015-05-01,2015-05-03,순수예술축제,안산시,안산문화재단,031-481-4030,https://www.ansanart.com/index.do,경기도 안산시 단원구 광덕대로 157,37.310742,126.829822,Y
961,제8회 세계인의 날 기념행사,외국인주민센터 야외광장,2015-05-17,2015-05-17,"기념식, 문화 및 각종 부대행사",안산시,안산시,031-481-3298,,경기도 안산시 단원구 부부로 43,37.332436,126.790343,Y
962,안산M밸리록페스티벌,대부도바다향기테마파크,2015-07-24,2015-07-26,록페스티벌,CJ E&M,CJ E&M,1566-2226,https://www.thefestival.co.kr/info/festival/5532/,경기도 안산시 단원구 대부황금로 1490(대부북동),37.287067,126.575056,Y
963,여르미오페스티벌,안산시 문화광장,2015-08-08,2015-08-08,대중예술축제,안산문화재단,안산문화재단,031-481-4030,https://www.ansanart.com//lay2/S1T54C56/contents.do,경기도 안산시 단원구 광덕대로 157,37.310742,126.829822,Y
964,안산 대부포도축제,대부바다향기테마파크,2015-09-12,2015-09-13,"대부포도 홍보,전시,직거래,체험행사",대부포도축제추진위원회,안산시,031-481-2317,,경기도 안산시 단원구 대부황금로 1490(대부북동),37.287067,126.575056,Y
965,제3회 상록수문화제,"본오3동공영주차장,상록수공원 및 샘골로 일대",2015-09-19,2015-09-19,"기념음악회, 체험박람회, 작품발표회, 사생대회 등",안산시,안산시,031-481-3040,https://www2.ansan.go.kr/choiyongshin/main/main.do,경기도 안산시 상록구 샘골서길 64,37.299644,126.862700,Y
966,안산시도서관책문화축제,안산 호수공원 중앙광장,2015-10-24,2015-10-24,"도서관홍보, 체험, 북콘서트, 전시 등",안산중앙도서관,안산중앙도서관,031-481-3862,http://lib.iansan.net,경기도 안산시 상록구 해안로 561(사동),37.298403,126.819135,Y
967,안산국제거리극축제,안산시 문화광장,2016-05-05,2016-05-08,순수예술축제,안산시,안산문화재단,031-481-4030,https://www.ansanart.com/index.do,경기도 안산시 단원구 광덕대로 157,37.310742,126.829822,Y
968,제9회 세계인의 날 기념행사,외국인주민센터 야외광장,2016-05-22,2016-05-22,"기념식, 문화 및 각종 부대행사",안산시,안산시,031-481-3298,,경기도 안산시 단원구 부부로 43,37.332436,126.790343,Y
969,여르미오페스티벌,안산시 문화광장,2016-08-13,2016-08-13,대중예술축제,안산문화재단,안산문화재단,031-481-4030,http://www.ansanfset.com,경기도 안산시 단원구 화랑로 312,37.318426,126.823108,Y
970,제4회 상록수문화제,"본오3동공영주차장,상록수공원 및 샘골로 일대",2016-09-10,2016-09-10,"기념음악회, 체험박람회, 작품발표회, 거리퍼레이드 등",안산시,안산시,031-481-3040,https://www2.ansan.go.kr/choiyongshin/main/main.do,경기도 안산시 상록구 샘골서길 64,37.299644,126.862700,Y
971,2016 평생학습 박람회 & 제6회 도서관책문화축제,안산 호수공원 중앙광장,2016-10-01,2016-10-01,"도서관홍보, 체험, 북콘서트, 전시 등",안산중앙도서관,안산중앙도서관,031-481-3862,http://lib.iansan.net,경기도 안산시 상록구 해안로 561(사동),37.298403,126.819135,Y
924,2022 지금여기 금정 관광후기 이벤트,금정구 일대,2022-02-01,2022-11-30,"금정을 여행하는 누구나 나만의 금정 관광후기를 공유하고, 타인의 관광후기를 공유 받을 수 있음",부산광역시 금정구,금정구청 문화관광과,051-519-4081,,,35.2428426,129.0921739,Y
925,하영올레 걷기 축제,하영올레 코스,2022-03-25,2022-03-27,일자별 코스 걷기. 길 위의 이벤트 등,제주특별자치도 서귀포시,제주특별자치도 서귀포시 남원읍,064-760-2655,http://hayoungolle.com,제주특별자치도 서귀포시 중앙로 105,33.2542036297,126.5602182369,Y
926,서귀포유채꽃국제걷기대회,제주월드컵경기장일원,2022-03-26,2022-03-27,코로나19로 지친 몸과 마음을 달랠 수 있는 유채꽃 걷기 대회,한국체육진흥회,제주특별자치도 서귀포시,064-760-3320,https://cafe.daum.net/seogwipo-walking,제주특별자치도 서귀포시 월드컵로 33,33.24621937,126.5092753,Y
927,제주유채꽃축제,가시리 유채꽃광장 일대,2022-04-08,2022-04-10,가시리 명소탐방. 유채꽃 버스킹,제주유채꽃축제조직위원회,제주특별자치도 서귀포시,064-760-3946,http://www.jejuflowerfestival.com/,제주특별자치도 서귀포시 표선면 녹산로 381-15,33.38309593,126.7362847,Y
928,한라산청정고사리축제,축제홈페이지,2022-04-23,2022-04-24,대한민국 관광 일번지 제주를 걷고 보고 만지고 느끼는 축제입니다.,남원읍축제위원회,남원읍축제위원회,064-760-4181,http://www.jejugosari.net/,제주특별자치도 서귀포시 남원읍 태위로 695,33.2798959,126.720677,Y
929,정선아리랑제,강원도 정선군 정선읍 아라리공원,2021-10-14,2021-10-17,강원도 무형문화재 제1호인 정선아리랑의 전승보존 및 계승,(사)정선아리랑제위원회,강원도 정선군,033-563-2646,www.arirangfestival.kr,강원도 정선군 정선읍 봉양3길 17,37.38024298,128.6602287,Y
930,(미정)2022 양주 천만송이 천일홍 축제,나리농원 일원,2022-09-24,2022-09-25,지역축제,양주시축제추진위원회,양주시,031-8082-5655,https://www.yangju.go.kr/festival/index.do,경기도 양주시 광사로 131-66,37.785795,127.081833,Y
931,2022 울산 마두희 축제,울산 중구 성남동 일원,2022-06-03,2022-06-05,큰줄다리기 및 부대행사,울산마두희축제추진위원회,울산마두희축제추진위원회,052-290-3662,,울산광역시 중구 시계탑거리 4,,,Y
932,2022년 외솔한글한마당,외솔기념관 및 중구 원도심 일원,2022-10-07,2022-10-09,"한글을 주제로 한 전시, 체험, 경연, 공연 등",ubc 울산방송,ubc 울산방송,052-290-3642,,울산광역시 중구 시계탑거리 4,,,Y
933,2022 문화의거리 현대미술제,울산 중구 문화의거리,2022-07-02,2022-07-10,갤러리 및 거리 미술작품 전시,문화의거리 현대미술제 울산운영위원회,경상일보,052-290-3666,,울산광역시 중구 옥교동 277-1,,,Y
934,2022년 울산병영3.1만세운동 제22회 재현행사,울산 중구 병영 일원,2022-04-04,2022-04-05,"위령제, 삼일만세운동재현행사 및 부대행사 등",중구문화원,중구문화원,052-290-3664,,울산광역시 중구 남외동 488-5,,,Y
935,지용제,지용생가 등 구읍 일원,2021-10-14,2021-10-17,지용문학상 시상식 및 정지용 음악회 전국시조경창대회 정지용시 낭송대회 등,충청북도 옥천군청 옥천문화원,충청북도 옥천군청,043-730-3403,https://www.oc.go.kr/jy/index.do,충청북도 옥천군 옥천읍 향수길 56,36.3149382,127.581608,Y
936,청주문화재야행,청주 원도심 일대,2021-11-13,2021-11-14,늴리리 10000보 무형의 가치 명장과 함께 대대손손 청주토박이 청주성 탈환극 등,충청북도 청주시 청주문화산업진흥재단,충청북도 청주시 문화예술과,043-201-2023,https://cjculturenight.org/,충청북도 청주시 상당구 성안로 39-2,36.63330024,127.4893028,Y
937,음성품바축제,설성공원 일원,2021-10-21,2021-10-24,전국 품바 길놀이 퍼레이드 글로벌 품바 래퍼 경연대회 품바뮤지컬 품바왕 선발대회 등,충청북도 음성군청 보은품바축제기획실무위원회,충청북도 음성군청 축제추진위원회,043-871-3402,http://www.pumba21.com,충청북도 음성군 음성읍 설성공원길 28,36.9327833,127.691003,Y
938,청도읍성예술제 (코로나19로 인한 2020년 축제 취소),청도읍성일원,2021-09-12,2021-09-13,"청도읍성밟기, 음악회, 전통문화 체험전시 등",청도군,청도읍성예술제추진위원회,054-370-2377,,경상북도 청도군 화양읍 도주관로 188,35.65039766,128.7088455,Y
939,2020청도반시축제 (코로나19로 인한 2020년 축제 취소),청도야외공연장,2021-10-16,2021-10-18,청도반시전시판매행사 및 공연,청도군,청도반시축제추진위원회,054-370-2377,www.청도반시축제.kr,경상북도 청도군 화양읍 청려로 1846,35.64838686,128.7186818,Y
940,2020청도세계코미디아트페스티벌 (코로나19로 인한 2020년 축제 취소),청도야외공연장,2021-10-16,2021-10-18,"코미디를 테마로 한 공연, 전시, 체험 등",청도군,청도세계코미디예술제추진위원회,054-370-2377,www.coafe.kr,경상북도 청도군 화양읍 청려로 1846,35.64838686,128.7186818,Y
941,강동선사문화축제,서울 암사동 유적,2021-10-09,2021-10-10,신석기시대 체험 축제,강동구청,강동구청,02-3425-5246,http://culture.gangdong.go.kr,서울특별시 강동구 올림픽로 875 (암사동),37.55985381,127.1308316,Y
942,(코로나로 일정 미정)팔봉산 감자축제,팔봉면 양길리 주차장,2021-06-24,2021-07-11,"감자캐기 체험, 판매",팔봉산감자축제추진위원회,팔봉산감자축제추진위원회,041-660-3937,https://www.seosan.go.kr/tour/index.do,충청남도 서산시 팔봉면 팔봉산로 100,,,Y
943,(코로나로 일정 미정)서산6쪽마늘축제,해미읍성,2021-06-24,2021-07-21,"6쪽마늘 판매, 공연, 체험",서산6쪽마늘축제추진위원회,서산6쪽마늘축제추진위원회,041-660-3937,https://www.seosan.go.kr/tour/index.do,충청남도 서산시 해미면 남문2로 143,,,Y
944,(코로나로 일정 미정)삼길포우럭축제,대산읍 화곡리 삼길포항,2021-07-26,2021-07-28,"우럭체험 및 전시, 판매",삼길포축제추진위원회,삼길포축제추진위원회,041-660-2069,https://www.seosan.go.kr/tour/index.do,충청남도 서산시 대산읍 삼길포1로 65,,,Y
945,서산해미읍성축제,해미읍성,2022-10-07,2022-10-09,전통문화 공연 및 체험 등,(재)서산문화재단(서산해미읍성축제추진위원회),(재)서산문화재단(서산해미읍성축제추진위원회),041-660-2228,https://www.seosan.go.kr/tour/index.do,충청남도 서산시 해미면 남문2로 143,,,Y
946,서산국화축제,고북면 가구리,2022-11-04,2022-11-13,국화축제 및 체험,서산국화축제추진위원회,서산국화축제추진위원회,041-660-3935,https://www.seosan.go.kr/tour/index.do,충청남도 서산시 고북면 복남골길 31-1,,,Y
901,계양산국악제,계양문화회관,2022-04-22,2022-04-24,"국악경연대회(예선 : 온라인심사, 결선 : 대면심사), 축하,기획,특별공연(온오프병행)",인천광역시 계양구,인천광역시 계양구,032-450-5874,,인천광역시 계양구 계양산로35번길 11,37.54607851,126.7181298,Y
902,홍성남당항새조개축제,남당항 일원,2022-01-24,2022-02-06,비대면 온라인 판매 행사 등,남당항축제추진위원회,남당항축제추진위원회,041-634-0104,https://www.hongseong.go.kr/prog/tursmCn/tour/sub03_04/view.do?cntNo=44,충청남도 홍성군 서부면 남당항로213번길 25-62,36.53503195,126.467178,Y
903,제15회 의정부 부대찌개축제,의정부 부대찌개 거리 및 전문업소,2022-10-21,2022-11-20,"가격할인행사, 온라인 이벤트, 유튜브 부찌TV 운영, 즉석복권 긁기, 룰렛돌리기 등",의정부시상권활성화재단,부대찌개명품화협회,031-928-6688,http://uihope.or.kr/index.do,경기도 의정부시 태평로 73번길 20,37.74012341,127.0500718,Y
904,제13회 온라인 의정부과학축제,비대면온라인,2021-10-01,2021-10-31,"과학교양강연, 반려문화 아카데미, 어린이과학프로그램 등",의정부과학도서관,의정부과학도서관,031-828-8653,https://www.uilib.go.kr,경기도 의정부시 추동로 124번길 52,37.744726,127.069132,Y
905,<도서관 속 작업실>展,의정부미술도서관,2021-03-24,2021-06-23,"오픈스튜디오 1기, 2기 작가 결과보고 전시",의정부미술도서관,의정부미술도서관,031-828-8870,https://www.uilib.go.kr/art,경기도 의정부시 민락로 248,37.745147,127.106129,Y
906,<연결: 의정부미술문화축제>展,의정부미술도서관,2021-07-28,2021-10-27,"의정부 대표작가 백영수 등 지역작가 11인 및 전국청소년미술공모전 수상작(대상, 최우수상) 전시",의정부미술도서관,의정부미술도서관,031-828-8870,https://www.uilib.go.kr/art,경기도 의정부시 민락로 248,37.745147,127.106129,Y
907,<보다 만들다 칠하다>展,의정부미술도서관,2021-12-01,2022-03-02,"지희킴, 빠키 작가의 작품 전시",의정부미술도서관,의정부미술도서관,031-828-8870,https://www.uilib.go.kr/art,경기도 의정부시 민락로 248,37.745147,127.106129,Y
908,의정부음악극축제,의정부예술의전당,2021-11-05,2021-11-13,"음악극 공연, 체험 및 전시행사",의정부문화재단,의정부문화재단,031-850-5143,http://www.uac.or.kr,경기도 의정부시 의정로 1,37.733386,127.034128,Y
909,블랙뮤직페스티벌,의정부예술의전당,2021-12-10,2021-12-11,힙합장르를 중심으로 하는 의정부 대표 뮤직 페스티벌,의정부문화재단,의정부문화재단,031-850-5143,http://www.uac.or.kr,경기도 의정부시 의정로 1,37.733386,127.034128,Y
910,의정부 국제가야금축제,의정부예술의전당,2021-10-01,2021-10-02,가야금문화 전승 및 경연대회,(사)죽파류 가야금산조보존회,의정부문화재단,031-850-5143,http://www.uac.or.kr,경기도 의정부시 의정로 1,37.733386,127.034128,Y
911,청소년 행복주간,의정부시청소년수련관,2022-05-23,2022-05-28,"상시 체험프로그램, 마을축제, 다양한 청소년 할인혜택 제공 등",의정부시청소년재단,의정부시청소년재단,031-820-9515,http://www.uiyouth.or.kr,경기도 의정부시 의정로27,37.73517724,127.0338894,Y
912,의정부혁신교육지구시즌Ⅲ 학생주도동아리지원사업 지니어스 마을연합축제,의정부시청소년수련관,2022-09-24,2022-09-24,마을 내 학생주도동아리 교류 축제,의정부시청소년재단,의정부시청소년재단,031-820-0267,http://www.uiyouth.or.kr,경기도 의정부시 의정로27,37.73517724,127.0338894,Y
913,청소년 종합예술제 끼자랑꿈자랑 경연대회,의정부시청소년수련관,2022-06-14,2022-06-16,4개부문 18개종목 경연대회 운영,의정부시청소년수련관,경기도+의정부시,031-828-9542,http://www.uiyouth.or.kr,경기도 의정부시 의정로 27,37.73517724,127.0338894,Y
914,청소년 어울림마당 행복누리축제,의정부시청소년수련관,2022-04-09,2022-11-19,"공연마당, 이벤트마당, 체험마당",의정부시청소년수련관,여성가족부+의정부시,031-828-9544,http://www.uiyouth.or.kr,경기도 의정부시 의정로 27,37.73517724,127.0338894,Y
915,청소년 종합예술제 끼자랑꿈자랑 한마당 축제,의정부시청소년수련관,2022-09-24,2022-09-24,청소년 종합예술제 우수 청소년 공연마당,의정부시청소년수련관,의정부시,031-828-9542,http://www.uiyouth.or.kr,경기도 의정부시 의정로 27,37.73517724,127.0338894,Y
916,제8회 철원 한탄강 얼음트레킹,철원 한탄강 및 승일공원 일원,2020-01-18,2020-01-27,"개막행사, 얼음트레킹, 똥바람 알통구보대회 등",철원군축제위원회,철원군,033-450-5255,https://www.cwgfestival.com,,38.188522,127.300353,Y
917,제13회 철원 화강 다슬기축제,김화생활체육공원 및 화강 일원,2019-08-01,2019-08-04,"개막행사, 황금다슬기잡기 등 체험프로그램, 축하공연 등",철원군축제위원회,철원군,033-450-5255,https://www.cwgfestival.com,강원도 철원군 김화읍 청양로 649,38.249835,127.4136593909,Y
